StockCode,Forecast_Demand,Safety_Stock,Reorder_Point,Inventory_Position,Reorder_Quantity,Risk_Category,Risk_Action,Current_Stock_Value_GBP,Reorder_Capital_Required_GBP,Excess_Capital_Tied_Up_GBP,Lead_Time_Weeks
21043,12.25,47.0,71.5,60.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,257.8394366197183,0.0,0.0,2
84558A,12.25,91.0,115.5,73.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,228.68229268292689,0.0,0.0,2
22426,12.0,30.0,54.0,50.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,234.54461942257217,0.0,0.0,2
85130A,12.0,31.0,55.0,46.0,2.0,HIGH STOCKOUT RISK,REORDER NOW,85.81090909090909,3.730909090909091,0.0,2
21311,11.5,54.0,77.0,49.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,75.62670103092783,0.0,0.0,2
22683,11.5,42.0,65.0,55.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,87.32242268041236,0.0,0.0,2
84678,11.25,32.0,54.5,29.0,16.0,HIGH STOCKOUT RISK,REORDER NOW,82.8378409090909,45.70363636363636,0.0,2
84944,11.25,92.0,114.5,99.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,380.3964179104478,0.0,0.0,2
21220,11.0,19.0,41.0,30.0,14.0,HIGH STOCKOUT RISK,REORDER NOW,49.33124999999999,23.021249999999995,0.0,2
21694,11.0,44.0,66.0,38.0,6.0,HIGH STOCKOUT RISK,REORDER NOW,124.46628571428572,19.652571428571427,0.0,2
21756,10.75,30.0,51.5,38.0,5.0,HIGH STOCKOUT RISK,REORDER NOW,249.373867120954,32.81235093696763,0.0,2
21248,10.5,53.0,74.0,56.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,93.95826086956522,0.0,0.0,2
37343,10.5,67.0,88.0,65.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,135.49374999999998,0.0,0.0,2
84509G,10.0,51.0,71.0,68.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,256.59522012578617,0.0,0.0,2
22425,9.75,25.0,44.5,35.0,4.0,HIGH STOCKOUT RISK,REORDER NOW,195.7537459283388,22.37185667752443,0.0,2
85123A,9.75,37.0,56.5,42.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,274.82,0.0,0.0,2
21718,9.5,146.0,165.0,139.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,231.20821052631575,0.0,0.0,2
22541,9.5,118.0,137.0,133.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,74.36089552238805,0.0,0.0,2
22626,9.5,24.0,43.0,23.0,15.0,HIGH STOCKOUT RISK,REORDER NOW,211.8479479768786,138.1617052023121,0.0,2
72351A,9.5,112.0,131.0,131.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,300.7798529411765,0.0,0.0,2
22334,9.25,113.0,131.5,92.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,159.9611808118081,0.0,0.0,2
21464,9.0,15.0,33.0,19.0,17.0,HIGH STOCKOUT RISK,REORDER NOW,80.66629955947137,72.1751101321586,0.0,2
22168,9.0,25.0,43.0,32.0,4.0,HIGH STOCKOUT RISK,REORDER NOW,272.0634402332361,34.007930029154515,0.0,2
22685,8.5,43.0,60.0,59.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,86.33666666666667,0.0,0.0,2
21678,8.25,38.0,54.5,54.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,52.6095,0.0,0.0,2
21955,8.25,187.0,203.5,176.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,1509.7275236806497,0.0,0.0,2
22308,8.25,27.0,43.5,21.0,12.0,HIGH STOCKOUT RISK,REORDER NOW,82.17027777777777,46.95444444444444,0.0,2
22684,8.25,43.0,59.5,59.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,93.67654761904762,0.0,0.0,2
21063,8.0,42.0,58.0,42.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,39.51690376569038,0.0,0.0,2
21972,8.0,30.0,46.0,29.0,3.0,HIGH STOCKOUT RISK,REORDER NOW,47.62537572254336,4.926763005780347,0.0,2
22890,8.0,51.0,67.0,52.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,568.4252264808363,0.0,0.0,2
21688,7.75,27.0,42.5,32.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,115.3074125874126,0.0,0.0,2
22781,7.75,30.0,45.5,38.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,357.38,0.0,0.0,2
21539,7.5,60.0,75.0,60.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,343.6668407310705,0.0,0.0,2
84509B,7.5,20.0,35.0,17.0,13.0,HIGH STOCKOUT RISK,REORDER NOW,72.4251256281407,55.38391959798995,0.0,2
22261,7.25,171.0,185.5,161.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,185.06160784313727,0.0,0.0,2
21202,7.0,72.0,86.0,75.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,132.8695652173913,0.0,0.0,2
21611,6.75,46.0,59.5,42.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,131.06196078431373,0.0,0.0,2
22254,6.75,71.0,84.5,72.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,108.62828025477708,0.0,0.0,2
71038,6.75,19.0,32.5,22.0,5.0,HIGH STOCKOUT RISK,REORDER NOW,119.09477124183007,27.06699346405229,0.0,2
85059,6.75,28.0,41.5,40.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,170.89400921658984,0.0,0.0,2
22479,6.5,146.0,159.0,105.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,165.76813953488372,0.0,0.0,2
22272,6.25,51.0,63.5,48.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,151.64380327868852,0.0,0.0,2
22946,6.25,59.0,71.5,59.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,1078.4671034482758,0.0,0.0,2
35004B,6.0,42.0,54.0,42.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,273.4367441860465,0.0,0.0,2
21289,5.75,89.0,100.5,93.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,121.60644230769232,0.0,0.0,2
21395,5.75,194.0,205.5,169.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,152.5118487394958,0.0,0.0,2
22376,5.75,12.0,23.5,17.0,6.0,HIGH STOCKOUT RISK,REORDER NOW,88.68128514056225,31.29927710843373,0.0,2
85185B,5.5,15.0,26.0,18.0,4.0,HIGH STOCKOUT RISK,REORDER NOW,62.428235294117655,13.87294117647059,0.0,2
21713,5.25,138.0,148.5,119.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,281.1775480769231,0.0,0.0,2
22450,5.25,37.0,47.5,34.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,119.32191489361702,0.0,0.0,2
72128,5.25,65.0,75.5,74.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,65.81120879120878,0.0,0.0,2
21534,5.0,19.0,29.0,26.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,139.3287431693989,0.0,0.0,2
21719,4.75,30.0,39.5,32.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,34.32503496503496,0.0,0.0,2
22522,4.75,98.0,107.5,88.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,79.87870967741935,0.0,0.0,2
21580,4.5,20.0,29.0,26.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,74.15560693641618,0.0,0.0,2
21881,4.5,111.0,120.0,86.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,71.6350847457627,0.0,0.0,2
22167,4.5,35.0,44.0,41.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,461.039875,0.0,0.0,2
22283,4.5,42.0,51.0,42.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,402.1235475578406,0.0,0.0,2
21846,4.25,95.0,103.5,80.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,312.80597014925377,0.0,0.0,2
22517,4.25,70.0,78.5,69.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,165.11881578947367,0.0,0.0,2
85130C,4.25,41.0,49.5,45.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,61.21304347826087,0.0,0.0,2
21715,3.5,111.0,118.0,107.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,348.1558620689655,0.0,0.0,2
22324,3.5,36.0,43.0,34.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,112.657012987013,0.0,0.0,2
22430,3.25,65.0,71.5,63.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,351.6326975476839,0.0,0.0,2
47580,3.25,63.0,69.5,66.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,206.33931623931625,0.0,0.0,2
21157,3.0,28.0,34.0,32.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,92.53573033707866,0.0,0.0,2
22223,3.0,31.0,37.0,37.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,200.0868539325843,0.0,0.0,2
22822,2.75,40.0,45.5,43.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,273.39446236559144,0.0,0.0,2
72586,2.75,216.0,221.5,161.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,94.3075,0.0,0.0,2
20619,2.5,31.0,36.0,33.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,77.26932989690722,0.0,0.0,2
22606,2.5,63.0,68.0,49.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,797.1392131979695,0.0,0.0,2
21647,2.25,42.0,46.5,46.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,117.60768211920532,0.0,0.0,2
21708,2.25,47.0,51.5,41.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,193.7653787878788,0.0,0.0,2
22502,2.25,107.0,111.5,110.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,881.6331573389651,0.0,0.0,2
22968,2.25,71.0,75.5,63.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,732.8671875,0.0,0.0,2
37370,2.25,212.0,216.5,203.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,1099.5228932038835,0.0,0.0,2
84975,2.0,113.0,117.0,106.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,214.61596330275228,0.0,0.0,2
22316,1.75,89.0,92.5,87.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,121.945,0.0,0.0,2
85039C,1.75,42.0,45.5,40.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,68.53103448275861,0.0,0.0,2
85064,1.25,190.0,192.5,157.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,965.7893971631206,0.0,0.0,2
84818,-1.5,80.0,77.0,76.0,0.0,HIGH STOCKOUT RISK,REORDER NOW,154.2629596412556,0.0,0.0,2
84879,914.5,1634.0,3463.0,4091.0,0.0,MODERATE RISK,MONITOR,7600.042050924311,0.0,0.0,2
21232,407.75,600.0,1415.5,1727.0,0.0,MODERATE RISK,MONITOR,2610.161230769231,0.0,0.0,2
84945,399.75,481.0,1280.5,1312.0,0.0,MODERATE RISK,MONITOR,1418.021734104046,0.0,0.0,2
35970,314.25,363.0,991.5,1030.0,0.0,MODERATE RISK,MONITOR,2320.765502793296,0.0,0.0,2
22492,294.75,850.0,1439.5,1617.0,0.0,MODERATE RISK,MONITOR,1241.3184450402146,0.0,0.0,2
22596,294.75,303.0,892.5,1001.0,0.0,MODERATE RISK,MONITOR,1123.9926269315672,0.0,0.0,2
84568,289.0,1428.0,2006.0,2848.0,0.0,MODERATE RISK,MONITOR,1057.4787261146498,0.0,0.0,2
22791,274.75,296.0,845.5,1140.0,0.0,MODERATE RISK,MONITOR,1703.165100671141,0.0,0.0,2
84991,274.25,787.0,1335.5,1441.0,0.0,MODERATE RISK,MONITOR,956.2313041495668,0.0,0.0,2
22423,265.25,375.0,905.5,1253.0,0.0,MODERATE RISK,MONITOR,17567.784176182708,0.0,0.0,2
21175,261.25,526.0,1048.5,1188.0,0.0,MODERATE RISK,MONITOR,3038.7247058823527,0.0,0.0,2
22818,251.0,294.0,796.0,981.0,0.0,MODERATE RISK,MONITOR,466.1548899755501,0.0,0.0,2
20723,248.25,225.0,721.5,889.0,0.0,MODERATE RISK,MONITOR,1004.4943404255316,0.0,0.0,2
21791,240.25,353.0,833.5,1185.0,0.0,MODERATE RISK,MONITOR,1762.9970149253732,0.0,0.0,2
21889,238.5,280.0,757.0,931.0,0.0,MODERATE RISK,MONITOR,1441.800606060606,0.0,0.0,2
22326,234.75,274.0,743.5,950.0,0.0,MODERATE RISK,MONITOR,3249.997899159664,0.0,0.0,2
40016,234.5,614.0,1083.0,1598.0,0.0,MODERATE RISK,MONITOR,3043.0485714285714,0.0,0.0,2
20971,229.0,762.0,1220.0,1857.0,0.0,MODERATE RISK,MONITOR,2612.6804680851064,0.0,0.0,2
22966,220.0,301.0,741.0,934.0,0.0,MODERATE RISK,MONITOR,1345.2093991989318,0.0,0.0,2
47566,209.5,566.0,985.0,1445.0,0.0,MODERATE RISK,MONITOR,8250.595106304985,0.0,0.0,2
82583,207.25,260.0,674.5,839.0,0.0,MODERATE RISK,MONITOR,2306.938746908492,0.0,0.0,2
20975,205.75,465.0,876.5,1007.0,0.0,MODERATE RISK,MONITOR,743.2323485653559,0.0,0.0,2
20728,195.5,478.0,869.0,896.0,0.0,MODERATE RISK,MONITOR,1762.5294095595125,0.0,0.0,2
22467,189.75,258.0,637.5,642.0,0.0,MODERATE RISK,MONITOR,1811.5864285714283,0.0,0.0,2
72741,185.75,493.0,864.5,1193.0,0.0,MODERATE RISK,MONITOR,2067.536336528221,0.0,0.0,2
84949,182.25,271.0,635.5,701.0,0.0,MODERATE RISK,MONITOR,1268.1810143042912,0.0,0.0,2
22573,181.75,274.0,637.5,775.0,0.0,MODERATE RISK,MONITOR,845.8869193154034,0.0,0.0,2
22561,180.5,233.0,594.0,683.0,0.0,MODERATE RISK,MONITOR,1188.361436227224,0.0,0.0,2
22556,178.5,317.0,674.0,863.0,0.0,MODERATE RISK,MONITOR,1530.1514089068826,0.0,0.0,2
22554,176.75,229.0,582.5,771.0,0.0,MODERATE RISK,MONITOR,1436.7623520368948,0.0,0.0,2
21174,169.0,191.0,529.0,628.0,0.0,MODERATE RISK,MONITOR,1577.8595648389903,0.0,0.0,2
84670,166.0,251.0,583.0,667.0,0.0,MODERATE RISK,MONITOR,329.8870833333333,0.0,0.0,2
71459,165.0,648.0,978.0,1507.0,0.0,MODERATE RISK,MONITOR,1669.3242030360532,0.0,0.0,2
16014,163.75,2237.0,2564.5,2925.0,0.0,MODERATE RISK,MONITOR,1156.1612903225807,0.0,0.0,2
22585,163.75,418.0,745.5,1125.0,0.0,MODERATE RISK,MONITOR,1552.1339050131928,0.0,0.0,2
84755,151.0,827.0,1129.0,1298.0,0.0,MODERATE RISK,MONITOR,1068.8895311299002,0.0,0.0,2
23232,143.75,353.0,640.5,962.0,0.0,MODERATE RISK,MONITOR,401.6548760330578,0.0,0.0,2
22969,138.75,718.0,995.5,1393.0,0.0,MODERATE RISK,MONITOR,2462.618061366806,0.0,0.0,2
22620,138.25,200.0,476.5,520.0,0.0,MODERATE RISK,MONITOR,817.082462253194,0.0,0.0,2
22712,137.75,240.0,515.5,740.0,0.0,MODERATE RISK,MONITOR,407.6202729044834,0.0,0.0,2
22418,134.75,245.0,514.5,721.0,0.0,MODERATE RISK,MONITOR,730.1326666666666,0.0,0.0,2
85049A,134.25,222.0,490.5,639.0,0.0,MODERATE RISK,MONITOR,927.2858746355686,0.0,0.0,2
22417,134.0,504.0,772.0,803.0,0.0,MODERATE RISK,MONITOR,569.6467787610619,0.0,0.0,2
22555,132.25,294.0,558.5,632.0,0.0,MODERATE RISK,MONITOR,1140.3769696969696,0.0,0.0,2
22594,130.5,203.0,464.0,550.0,0.0,MODERATE RISK,MONITOR,607.4577294685989,0.0,0.0,2
84375,129.0,176.0,434.0,449.0,0.0,MODERATE RISK,MONITOR,1126.589900990099,0.0,0.0,2
22557,125.75,263.0,514.5,525.0,0.0,MODERATE RISK,MONITOR,959.6233905579398,0.0,0.0,2
23231,125.0,202.0,452.0,549.0,0.0,MODERATE RISK,MONITOR,230.0732307692308,0.0,0.0,2
82482,123.25,260.0,506.5,680.0,0.0,MODERATE RISK,MONITOR,1984.9517509727625,0.0,0.0,2
84380,122.75,180.0,425.5,558.0,0.0,MODERATE RISK,MONITOR,928.5721378091872,0.0,0.0,2
21935,121.75,157.0,400.5,468.0,0.0,MODERATE RISK,MONITOR,1079.942850971922,0.0,0.0,2
22196,121.5,125.0,368.0,447.0,0.0,MODERATE RISK,MONITOR,525.1370078740157,0.0,0.0,2
21186,119.0,231.0,469.0,625.0,0.0,MODERATE RISK,MONITOR,1268.0186170212764,0.0,0.0,2
22189,118.75,636.0,873.5,1159.0,0.0,MODERATE RISK,MONITOR,5132.048482549317,0.0,0.0,2
22720,112.75,348.0,573.5,624.0,0.0,MODERATE RISK,MONITOR,3611.567180887372,0.0,0.0,2
84988,110.75,129.0,350.5,448.0,0.0,MODERATE RISK,MONITOR,939.0272124756334,0.0,0.0,2
21929,107.0,460.0,674.0,933.0,0.0,MODERATE RISK,MONITOR,2328.139975786925,0.0,0.0,2
22645,107.0,157.0,371.0,436.0,0.0,MODERATE RISK,MONITOR,874.8514285714286,0.0,0.0,2
21165,106.0,190.0,402.0,587.0,0.0,MODERATE RISK,MONITOR,1244.4459292929291,0.0,0.0,2
22367,105.5,136.0,347.0,391.0,0.0,MODERATE RISK,MONITOR,879.2537563884156,0.0,0.0,2
21985,104.0,1209.0,1417.0,1617.0,0.0,MODERATE RISK,MONITOR,659.442,0.0,0.0,2
22539,103.75,205.0,412.5,603.0,0.0,MODERATE RISK,MONITOR,325.4994,0.0,0.0,2
21121,102.0,326.0,530.0,849.0,0.0,MODERATE RISK,MONITOR,1149.789932659933,0.0,0.0,2
22996,101.25,223.0,425.5,631.0,0.0,MODERATE RISK,MONITOR,333.54147971360385,0.0,0.0,2
21098,98.75,535.0,732.5,1220.0,0.0,MODERATE RISK,MONITOR,1990.6790996784569,0.0,0.0,2
72008,98.5,186.0,383.0,532.0,0.0,MODERATE RISK,MONITOR,234.51135135135132,0.0,0.0,2
72817,98.5,117.0,314.0,328.0,0.0,MODERATE RISK,MONITOR,421.2608294930876,0.0,0.0,2
22945,97.0,465.0,659.0,902.0,0.0,MODERATE RISK,MONITOR,1969.7073654390936,0.0,0.0,2
22572,96.5,184.0,377.0,393.0,0.0,MODERATE RISK,MONITOR,408.50983957219256,0.0,0.0,2
22601,96.5,264.0,457.0,520.0,0.0,MODERATE RISK,MONITOR,531.5868235294117,0.0,0.0,2
72232,96.0,463.0,655.0,845.0,0.0,MODERATE RISK,MONITOR,160.55,0.0,0.0,2
84836,93.5,370.0,557.0,671.0,0.0,MODERATE RISK,MONITOR,923.7309418282548,0.0,0.0,2
21591,92.75,204.0,389.5,430.0,0.0,MODERATE RISK,MONITOR,542.8130890052356,0.0,0.0,2
82578,92.75,143.0,328.5,438.0,0.0,MODERATE RISK,MONITOR,312.1332773109244,0.0,0.0,2
22188,89.75,599.0,778.5,914.0,0.0,MODERATE RISK,MONITOR,4070.234421052632,0.0,0.0,2
22294,89.5,336.0,515.0,797.0,0.0,MODERATE RISK,MONITOR,1158.533706992231,0.0,0.0,2
84987,89.25,189.0,367.5,442.0,0.0,MODERATE RISK,MONITOR,797.0410705596107,0.0,0.0,2
22738,88.75,235.0,412.5,532.0,0.0,MODERATE RISK,MONITOR,1162.2349105367791,0.0,0.0,2
51014L,88.75,114.0,291.5,292.0,0.0,MODERATE RISK,MONITOR,226.3695238095238,0.0,0.0,2
22722,88.25,400.0,576.5,955.0,0.0,MODERATE RISK,MONITOR,4454.237572590011,0.0,0.0,2
22348,87.5,349.0,524.0,558.0,0.0,MODERATE RISK,MONITOR,596.848679631525,0.0,0.0,2
22752,86.25,132.0,304.5,367.0,0.0,MODERATE RISK,MONITOR,3459.605227586206,0.0,0.0,2
21136,85.25,240.0,410.5,612.0,0.0,MODERATE RISK,MONITOR,1203.9775765645809,0.0,0.0,2
21287,83.75,280.0,447.5,681.0,0.0,MODERATE RISK,MONITOR,577.531935483871,0.0,0.0,2
22540,82.5,346.0,511.0,736.0,0.0,MODERATE RISK,MONITOR,364.9333333333333,0.0,0.0,2
22130,82.25,626.0,790.5,803.0,0.0,MODERATE RISK,MONITOR,1431.457,0.0,0.0,2
84970L,81.75,311.0,474.5,727.0,0.0,MODERATE RISK,MONITOR,903.7810550458717,0.0,0.0,2
82551,81.25,128.0,290.5,338.0,0.0,MODERATE RISK,MONITOR,563.2309090909091,0.0,0.0,2
22983,80.75,185.0,346.5,371.0,0.0,MODERATE RISK,MONITOR,195.65403603603605,0.0,0.0,2
77101A,80.75,113.0,274.5,276.0,0.0,MODERATE RISK,MONITOR,414.3411235955056,0.0,0.0,2
22899,79.25,91.0,249.5,298.0,0.0,MODERATE RISK,MONITOR,717.5339860139861,0.0,0.0,2
22775,78.25,134.0,290.5,333.0,0.0,MODERATE RISK,MONITOR,564.1810169491525,0.0,0.0,2
22733,77.5,219.0,374.0,495.0,0.0,MODERATE RISK,MONITOR,747.134347826087,0.0,0.0,2
84050,77.25,348.0,502.5,741.0,0.0,MODERATE RISK,MONITOR,1588.4116326530611,0.0,0.0,2
20685,76.0,211.0,363.0,381.0,0.0,MODERATE RISK,MONITOR,3198.1358965517243,0.0,0.0,2
22749,75.75,132.0,283.5,323.0,0.0,MODERATE RISK,MONITOR,1316.3246341463414,0.0,0.0,2
85049E,73.0,150.0,296.0,341.0,0.0,MODERATE RISK,MONITOR,503.33120892018775,0.0,0.0,2
21507,72.75,132.0,277.5,322.0,0.0,MODERATE RISK,MONITOR,162.13001703577515,0.0,0.0,2
22732,72.75,250.0,395.5,475.0,0.0,MODERATE RISK,MONITOR,731.4861111111111,0.0,0.0,2
22938,72.25,131.0,275.5,344.0,0.0,MODERATE RISK,MONITOR,713.8554838709678,0.0,0.0,2
85015,71.25,115.0,257.5,284.0,0.0,MODERATE RISK,MONITOR,521.2741732283464,0.0,0.0,2
47593B,71.0,96.0,238.0,256.0,0.0,MODERATE RISK,MONITOR,202.7080332409972,0.0,0.0,2
22440,70.0,562.0,702.0,784.0,0.0,MODERATE RISK,MONITOR,353.0578947368421,0.0,0.0,2
21802,69.5,181.0,320.0,370.0,0.0,MODERATE RISK,MONITOR,181.12975460122695,0.0,0.0,2
85150,69.5,158.0,297.0,346.0,0.0,MODERATE RISK,MONITOR,1036.1487311446317,0.0,0.0,2
16161U,68.75,237.0,374.5,394.0,0.0,MODERATE RISK,MONITOR,164.7190031152648,0.0,0.0,2
21888,68.75,76.0,213.5,219.0,0.0,MODERATE RISK,MONITOR,1005.3539068100358,0.0,0.0,2
82581,68.75,173.0,310.5,456.0,0.0,MODERATE RISK,MONITOR,314.0565161290323,0.0,0.0,2
22979,67.0,281.0,415.0,440.0,0.0,MODERATE RISK,MONITOR,797.7948453608248,0.0,0.0,2
22271,66.75,100.0,233.5,282.0,0.0,MODERATE RISK,MONITOR,921.53797752809,0.0,0.0,2
85226A,66.25,193.0,325.5,457.0,0.0,MODERATE RISK,MONITOR,333.1151592356688,0.0,0.0,2
23004,64.5,94.0,223.0,291.0,0.0,MODERATE RISK,MONITOR,174.54894736842104,0.0,0.0,2
84032A,63.25,131.0,257.5,268.0,0.0,MODERATE RISK,MONITOR,887.371564828614,0.0,0.0,2
22737,63.0,185.0,311.0,459.0,0.0,MODERATE RISK,MONITOR,982.8689702970296,0.0,0.0,2
22710,62.5,267.0,392.0,396.0,0.0,MODERATE RISK,MONITOR,164.76269662921348,0.0,0.0,2
23233,62.5,265.0,390.0,598.0,0.0,MODERATE RISK,MONITOR,250.33775000000003,0.0,0.0,2
20978,62.0,87.0,211.0,276.0,0.0,MODERATE RISK,MONITOR,437.62793650793645,0.0,0.0,2
21642,62.0,176.0,300.0,448.0,0.0,MODERATE RISK,MONITOR,391.0747826086956,0.0,0.0,2
22991,62.0,308.0,432.0,703.0,0.0,MODERATE RISK,MONITOR,1592.11,0.0,0.0,2
82483,62.0,87.0,211.0,242.0,0.0,MODERATE RISK,MONITOR,1568.7565488907148,0.0,0.0,2
22345,61.75,101.0,224.5,249.0,0.0,MODERATE RISK,MONITOR,200.1693893129771,0.0,0.0,2
22750,60.75,101.0,222.5,290.0,0.0,MODERATE RISK,MONITOR,1166.9112977099237,0.0,0.0,2
21634,60.0,152.0,272.0,404.0,0.0,MODERATE RISK,MONITOR,547.8567567567568,0.0,0.0,2
85230B,60.0,82.0,202.0,269.0,0.0,MODERATE RISK,MONITOR,74.84529411764704,0.0,0.0,2
22813,59.25,165.0,283.5,364.0,0.0,MODERATE RISK,MONITOR,889.2260686015832,0.0,0.0,2
22094,57.5,177.0,292.0,294.0,0.0,MODERATE RISK,MONITOR,382.0236,0.0,0.0,2
22297,57.5,245.0,360.0,370.0,0.0,MODERATE RISK,MONITOR,609.1836180904522,0.0,0.0,2
23002,57.5,109.0,224.0,286.0,0.0,MODERATE RISK,MONITOR,148.47930693069304,0.0,0.0,2
21876,57.25,209.0,323.5,455.0,0.0,MODERATE RISK,MONITOR,894.2242968749999,0.0,0.0,2
21877,57.0,502.0,616.0,978.0,0.0,MODERATE RISK,MONITOR,1534.181076923077,0.0,0.0,2
21094,56.75,351.0,464.5,578.0,0.0,MODERATE RISK,MONITOR,570.4540502512563,0.0,0.0,2
22088,56.5,117.0,230.0,248.0,0.0,MODERATE RISK,MONITOR,871.6551505546752,0.0,0.0,2
22908,56.25,204.0,316.5,425.0,0.0,MODERATE RISK,MONITOR,405.7981927710844,0.0,0.0,2
22986,56.25,177.0,289.5,368.0,0.0,MODERATE RISK,MONITOR,154.30868292682925,0.0,0.0,2
48138,56.25,227.0,339.5,455.0,0.0,MODERATE RISK,MONITOR,3654.156157049375,0.0,0.0,2
21313,56.0,133.0,245.0,352.0,0.0,MODERATE RISK,MONITOR,394.0037037037037,0.0,0.0,2
21874,55.75,229.0,340.5,548.0,0.0,MODERATE RISK,MONITOR,988.6826073131956,0.0,0.0,2
22028,55.75,113.0,224.5,280.0,0.0,MODERATE RISK,MONITOR,148.60862745098038,0.0,0.0,2
20984,55.25,391.0,501.5,861.0,0.0,MODERATE RISK,MONITOR,460.0926377952756,0.0,0.0,2
21843,55.25,120.0,230.5,249.0,0.0,MODERATE RISK,MONITOR,3013.387945368171,0.0,0.0,2
22592,54.75,170.0,279.5,445.0,0.0,MODERATE RISK,MONITOR,1971.27775974026,0.0,0.0,2
22460,54.5,104.0,213.0,265.0,0.0,MODERATE RISK,MONITOR,401.2524547803618,0.0,0.0,2
22439,53.75,80.0,187.5,267.0,0.0,MODERATE RISK,MONITOR,195.04528,0.0,0.0,2
22535,53.75,123.0,230.5,283.0,0.0,MODERATE RISK,MONITOR,132.98207236842103,0.0,0.0,2
23000,53.5,92.0,199.0,285.0,0.0,MODERATE RISK,MONITOR,147.7166077738516,0.0,0.0,2
21035,53.25,141.0,247.5,353.0,0.0,MODERATE RISK,MONITOR,1423.5015727948994,0.0,0.0,2
35961,53.25,419.0,525.5,782.0,0.0,MODERATE RISK,MONITOR,893.583060278207,0.0,0.0,2
16235,53.0,194.0,300.0,401.0,0.0,MODERATE RISK,MONITOR,123.40207547169813,0.0,0.0,2
21917,53.0,222.0,328.0,414.0,0.0,MODERATE RISK,MONITOR,205.2988679245283,0.0,0.0,2
10002,52.75,363.0,468.5,573.0,0.0,MODERATE RISK,MONITOR,558.8741711229945,0.0,0.0,2
22127,52.75,214.0,319.5,482.0,0.0,MODERATE RISK,MONITOR,866.3950000000001,0.0,0.0,2
22274,52.5,95.0,200.0,208.0,0.0,MODERATE RISK,MONITOR,678.41889387145,0.0,0.0,2
